price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15
300000.0,3.0,1.0,1010.0,10168.0,1.0,0.0,0.0,3.0,6.0,1010.0,0.0,1979.0,0.0,1180.0,10318.0
327500.0,3.0,2.25,1770.0,8755.0,1.0,0.0,0.0,3.0,8.0,1330.0,440.0,1981.0,0.0,1910.0,8710.0
269000.0,3.0,2.0,1210.0,7136.0,1.0,0.0,0.0,3.0,7.0,1210.0,0.0,2003.0,0.0,1210.0,5765.0
975000.0,4.0,3.25,3330.0,17533.0,1.0,0.0,2.0,3.0,9.0,1750.0,1580.0,1969.0,0.0,3340.0,12798.0
355000.0,3.0,1.0,1240.0,5400.0,1.0,0.0,0.0,4.0,7.0,1060.0,180.0,1940.0,0.0,1429.0,5400.0
712000.0,3.0,1.0,1250.0,4620.0,1.5,0.0,0.0,4.0,7.0,1150.0,100.0,1900.0,0.0,1900.0,4400.0
883000.0,4.0,2.5,2960.0,41656.0,2.0,0.0,0.0,3.0,10.0,2960.0,0.0,1985.0,0.0,3900.0,35104.0
190000.0,2.0,1.0,840.0,12252.0,1.0,0.0,0.0,3.0,6.0,840.0,0.0,1994.0,0.0,1010.0,11876.0
443000.0,3.0,1.75,1530.0,8028.0,1.0,0.0,0.0,3.0,7.0,1200.0,330.0,1967.0,0.0,1530.0,8028.0
920000.0,4.0,3.0,3750.0,11025.0,2.0,0.0,0.0,3.0,10.0,3750.0,0.0,1976.0,0.0,2930.0,12835.0
285000.0,4.0,2.25,2150.0,8250.0,1.0,0.0,0.0,4.0,7.0,1240.0,910.0,1978.0,0.0,2050.0,7875.0
901000.0,4.0,3.25,1560.0,4080.0,1.0,0.0,0.0,3.0,7.0,1560.0,0.0,1916.0,0.0,1370.0,4080.0
552500.0,3.0,1.75,2040.0,5775.0,1.0,0.0,0.0,3.0,7.0,1410.0,630.0,1958.0,0.0,1360.0,4400.0
256000.0,2.0,1.0,860.0,5000.0,1.0,0.0,0.0,3.0,6.0,860.0,0.0,1915.0,1945.0,1220.0,5000.0
341000.0,3.0,1.5,1720.0,7119.0,1.5,0.0,0.0,4.0,7.0,1720.0,0.0,1952.0,0.0,1590.0,7616.0
279000.0,4.0,2.25,2090.0,8941.0,2.0,0.0,0.0,3.0,7.0,2090.0,0.0,1975.0,0.0,1890.0,7946.0
686000.0,4.0,2.25,2130.0,10650.0,2.0,0.0,0.0,4.0,8.0,2130.0,0.0,1977.0,0.0,3380.0,10050.0
225000.0,2.0,1.0,1300.0,11867.0,1.5,0.0,0.0,4.0,6.0,1300.0,0.0,1975.0,0.0,820.0,11867.0
215500.0,2.0,1.75,1220.0,15600.0,1.0,0.0,0.0,3.0,6.0,1220.0,0.0,1972.0,0.0,1510.0,17818.0
950000.0,4.0,3.0,2420.0,4800.0,1.5,0.0,0.0,3.0,7.0,1520.0,900.0,1919.0,0.0,1090.0,3800.0
503000.0,4.0,2.5,2940.0,156988.0,2.0,0.0,2.0,3.0,9.0,1870.0,1070.0,1996.0,0.0,2940.0,71002.0
780000.0,3.0,2.5,2610.0,7567.0,2.0,0.0,0.0,3.0,9.0,2610.0,0.0,1997.0,0.0,2610.0,8458.0
212000.0,4.0,2.0,1880.0,7500.0,1.0,0.0,0.0,5.0,6.0,980.0,900.0,1946.0,0.0,1670.0,14350.0
580000.0,4.0,2.75,2330.0,6703.0,1.5,0.0,0.0,3.0,7.0,1710.0,620.0,1983.0,0.0,2060.0,7500.0
465000.0,4.0,2.5,2200.0,3141.0,2.0,0.0,0.0,3.0,7.0,2060.0,140.0,1994.0,0.0,1660.0,3175.0
206000.0,4.0,2.0,1720.0,7560.0,1.0,0.0,0.0,3.0,7.0,1720.0,0.0,1959.0,0.0,1750.0,7988.0
615000.0,3.0,2.5,2250.0,10171.0,2.0,0.0,0.0,3.0,9.0,2250.0,0.0,1987.0,0.0,2440.0,13390.0
519000.0,4.0,1.0,1640.0,6305.0,1.5,0.0,0.0,5.0,6.0,1640.0,0.0,1907.0,0.0,1590.0,4816.0
1135000.0,4.0,3.25,4130.0,11444.0,2.0,0.0,0.0,3.0,11.0,4130.0,0.0,2001.0,0.0,3720.0,11431.0
330000.0,5.0,2.5,2600.0,3839.0,2.0,0.0,0.0,3.0,7.0,2600.0,0.0,2005.0,0.0,2180.0,4800.0
240000.0,4.0,1.5,1920.0,7973.0,1.0,0.0,0.0,3.0,8.0,1920.0,0.0,1955.0,0.0,2020.0,8840.0
574000.0,3.0,2.0,2060.0,7000.0,1.0,0.0,0.0,4.0,9.0,2060.0,0.0,1988.0,0.0,2110.0,7000.0
930000.0,4.0,4.25,5710.0,24663.0,2.0,0.0,0.0,3.0,11.0,5710.0,0.0,2007.0,0.0,4060.0,23847.0
850000.0,4.0,3.0,2720.0,183823.0,2.0,0.0,0.0,3.0,8.0,2720.0,0.0,1975.0,2007.0,2140.0,173804.0
415000.0,3.0,1.5,1490.0,7275.0,1.0,0.0,0.0,3.0,7.0,1090.0,400.0,1974.0,0.0,1420.0,7330.0
480000.0,3.0,2.5,2360.0,9005.0,1.0,0.0,0.0,5.0,7.0,1340.0,1020.0,1929.0,0.0,1520.0,9005.0
300000.0,5.0,1.0,1940.0,8875.0,1.0,0.0,0.0,3.0,7.0,1940.0,0.0,1957.0,0.0,1380.0,8875.0
439000.0,4.0,2.25,2570.0,9503.0,2.0,0.0,0.0,3.0,8.0,2570.0,0.0,1980.0,0.0,1950.0,9600.0
450000.0,3.0,1.0,1160.0,36831.0,1.0,0.0,0.0,3.0,7.0,1160.0,0.0,1938.0,0.0,1800.0,15640.0
589000.0,3.0,2.5,2660.0,206480.0,1.0,0.0,0.0,3.0,8.0,2660.0,0.0,1989.0,0.0,2660.0,206736.0
477000.0,3.0,2.25,1260.0,3000.0,2.0,0.0,0.0,3.0,7.0,1260.0,0.0,2003.0,0.0,1630.0,3023.0
587500.0,4.0,2.25,1780.0,6120.0,1.0,0.0,0.0,3.0,8.0,1310.0,470.0,1951.0,0.0,1780.0,6120.0
1315000.0,4.0,2.25,3180.0,6105.0,2.0,0.0,0.0,3.0,10.0,3180.0,0.0,1905.0,0.0,3180.0,6029.0
1430000.0,4.0,2.5,3380.0,27589.0,2.0,0.0,0.0,3.0,10.0,3380.0,0.0,1966.0,0.0,3390.0,20075.0
700000.0,4.0,2.25,2690.0,15000.0,2.0,0.0,0.0,3.0,9.0,1890.0,800.0,1978.0,0.0,2670.0,15030.0
275000.0,2.0,1.0,1180.0,6552.0,1.0,0.0,0.0,4.0,6.0,1180.0,0.0,1949.0,0.0,1070.0,7200.0
367500.0,3.0,1.0,1660.0,11783.0,1.0,0.0,0.0,4.0,7.0,1160.0,500.0,1978.0,0.0,1320.0,10541.0
453250.0,4.0,2.5,2260.0,6300.0,2.0,0.0,0.0,3.0,7.0,2260.0,0.0,2001.0,0.0,2300.0,6300.0
607000.0,5.0,1.75,1910.0,5428.0,1.0,0.0,0.0,3.0,8.0,1390.0,520.0,1954.0,0.0,1820.0,5900.0
255000.0,4.0,2.0,2430.0,8960.0,1.0,0.0,0.0,3.0,7.0,1430.0,1000.0,1960.0,0.0,2430.0,8960.0
501000.0,2.0,2.0,1300.0,2500.0,1.0,0.0,0.0,4.0,7.0,770.0,530.0,1926.0,0.0,1160.0,5000.0
450000.0,3.0,1.0,1060.0,4650.0,1.0,0.0,0.0,3.0,7.0,910.0,150.0,1950.0,0.0,1480.0,4750.0
360000.0,3.0,2.25,2200.0,8000.0,2.0,0.0,0.0,3.0,8.0,2200.0,0.0,1981.0,0.0,2170.0,8000.0
460000.0,4.0,1.75,1720.0,3050.0,1.5,0.0,0.0,5.0,7.0,1040.0,680.0,1929.0,0.0,1570.0,6100.0
753000.0,3.0,1.75,2360.0,8290.0,1.0,0.0,0.0,4.0,7.0,1180.0,1180.0,1950.0,0.0,1880.0,7670.0
389950.0,2.0,1.0,820.0,4234.0,1.0,0.0,1.0,3.0,6.0,820.0,0.0,1951.0,0.0,1550.0,4236.0
469000.0,2.0,1.0,1030.0,4400.0,1.0,0.0,0.0,3.0,7.0,1030.0,0.0,1924.0,0.0,1400.0,4200.0
550000.0,4.0,1.75,2030.0,5688.0,2.0,0.0,4.0,4.0,9.0,1730.0,300.0,1939.0,0.0,2320.0,11107.0
565000.0,5.0,3.5,2700.0,11675.0,1.5,0.0,2.0,4.0,6.0,1950.0,750.0,1948.0,0.0,2160.0,8114.0
189650.0,2.0,1.75,1100.0,7600.0,1.0,0.0,0.0,3.0,6.0,1100.0,0.0,1980.0,0.0,1230.0,7350.0
1525000.0,4.0,3.25,3620.0,5131.0,2.0,0.0,3.0,4.0,11.0,2350.0,1270.0,1927.0,0.0,2550.0,5174.0
260000.0,3.0,1.75,1340.0,8000.0,1.0,0.0,0.0,3.0,7.0,1340.0,0.0,1980.0,0.0,1690.0,8000.0
243000.0,3.0,1.75,1790.0,12000.0,1.0,0.0,0.0,3.0,7.0,1040.0,750.0,1960.0,0.0,1840.0,12000.0
1100000.0,4.0,2.5,3830.0,13800.0,1.0,0.0,4.0,4.0,9.0,2030.0,1800.0,1969.0,0.0,3460.0,9875.0
249000.0,3.0,1.5,1580.0,7200.0,1.0,0.0,0.0,4.0,7.0,1080.0,500.0,1976.0,0.0,1580.0,7470.0
720000.0,2.0,1.0,2020.0,7200.0,1.0,0.0,3.0,4.0,7.0,1700.0,320.0,1947.0,0.0,2020.0,7200.0
905000.0,4.0,2.5,3330.0,9557.0,2.0,0.0,0.0,3.0,10.0,3330.0,0.0,1995.0,0.0,3360.0,9755.0
824500.0,4.0,2.5,2610.0,3500.0,1.5,0.0,0.0,5.0,7.0,1610.0,1000.0,1927.0,0.0,1820.0,3900.0
762500.0,4.0,2.75,2610.0,8760.0,1.0,0.0,0.0,4.0,8.0,1760.0,850.0,1978.0,0.0,2550.0,10376.0
580000.0,3.0,2.5,1740.0,1280.0,3.0,0.0,2.0,3.0,8.0,1740.0,0.0,2008.0,0.0,1740.0,1308.0
380000.0,3.0,2.0,1840.0,8580.0,1.0,0.0,0.0,3.0,8.0,1840.0,0.0,1990.0,0.0,2190.0,8580.0
805000.0,3.0,1.75,1080.0,3200.0,1.0,0.0,0.0,4.0,7.0,880.0,200.0,1926.0,0.0,1780.0,5200.0
520000.0,4.0,1.75,1240.0,4532.0,1.5,0.0,0.0,4.0,7.0,1240.0,0.0,1944.0,0.0,1260.0,4468.0
1569500.0,5.0,4.5,5620.0,5800.0,3.0,0.0,3.0,3.0,11.0,4700.0,920.0,1999.0,0.0,2360.0,5800.0
175000.0,2.0,1.0,1170.0,8925.0,1.0,0.0,2.0,3.0,6.0,1170.0,0.0,1911.0,0.0,1380.0,7440.0
353500.0,4.0,2.25,1760.0,9602.0,2.0,0.0,0.0,3.0,7.0,1760.0,0.0,1987.0,0.0,1860.0,9656.0
500000.0,4.0,2.5,2230.0,26989.0,1.0,0.0,1.0,4.0,8.0,1400.0,830.0,1962.0,0.0,2570.0,17702.0
386500.0,3.0,1.75,1520.0,7350.0,1.0,0.0,0.0,4.0,7.0,1140.0,380.0,1972.0,0.0,1380.0,7350.0
210000.0,2.0,1.0,1450.0,4750.0,1.0,0.0,0.0,3.0,7.0,850.0,600.0,1950.0,0.0,1190.0,5000.0
439500.0,3.0,2.5,1600.0,6510.0,1.0,0.0,0.0,3.0,7.0,940.0,660.0,1983.0,0.0,1600.0,10507.0
315000.0,5.0,2.5,3220.0,5751.0,2.0,0.0,0.0,3.0,8.0,3220.0,0.0,2002.0,0.0,2740.0,5500.0
339000.0,4.0,2.5,1830.0,8601.0,2.0,0.0,0.0,3.0,7.0,1830.0,0.0,2003.0,0.0,1830.0,5184.0
655000.0,4.0,2.25,2200.0,9163.0,1.0,0.0,0.0,4.0,8.0,1430.0,770.0,1971.0,0.0,2420.0,9163.0
740000.0,2.0,2.5,2170.0,8678.0,1.0,0.0,0.0,3.0,8.0,2170.0,0.0,2008.0,0.0,2170.0,5890.0
685000.0,5.0,2.5,1900.0,7843.0,2.0,0.0,0.0,5.0,7.0,1900.0,0.0,1966.0,0.0,1900.0,7350.0
550000.0,5.0,2.5,2960.0,9877.0,1.0,0.0,0.0,4.0,7.0,1480.0,1480.0,1960.0,0.0,1900.0,9877.0
405000.0,2.0,1.75,1710.0,4234.0,2.0,0.0,0.0,3.0,7.0,1330.0,380.0,1920.0,1979.0,1530.0,4556.0
765000.0,4.0,2.25,2620.0,17366.0,1.0,0.0,3.0,3.0,9.0,1430.0,1190.0,1984.0,0.0,2620.0,15335.0
625000.0,3.0,2.0,2140.0,3600.0,2.0,0.0,0.0,3.0,8.0,1680.0,460.0,1911.0,1997.0,2340.0,5400.0
207000.0,4.0,2.5,2100.0,19680.0,1.5,0.0,0.0,3.0,6.0,2100.0,0.0,1914.0,0.0,1340.0,12300.0
370000.0,4.0,2.5,2100.0,19680.0,1.5,0.0,0.0,3.0,6.0,2100.0,0.0,1914.0,0.0,1340.0,12300.0
475000.0,3.0,2.5,1460.0,4961.0,1.0,0.0,0.0,4.0,8.0,1150.0,310.0,1988.0,0.0,1550.0,5449.0
365000.0,2.0,1.0,990.0,8250.0,1.0,0.0,0.0,3.0,7.0,990.0,0.0,1955.0,0.0,1080.0,8168.0
411800.0,4.0,2.25,2190.0,6800.0,1.0,0.0,0.0,5.0,7.0,1340.0,850.0,1969.0,0.0,1560.0,7611.0
668000.0,5.0,3.5,3990.0,42436.0,2.0,0.0,0.0,3.0,9.0,2710.0,1280.0,2002.0,0.0,3030.0,41684.0
618000.0,3.0,2.5,2340.0,3630.0,2.0,0.0,0.0,3.0,9.0,2340.0,0.0,1998.0,0.0,1820.0,5120.0
247500.0,4.0,2.0,2460.0,5921.0,1.0,0.0,0.0,4.0,7.0,1230.0,1230.0,1948.0,0.0,1260.0,6648.0
345000.0,5.0,3.0,2080.0,6150.0,1.0,0.0,0.0,3.0,7.0,1040.0,1040.0,1950.0,0.0,1420.0,6150.0
616300.0,3.0,2.0,1700.0,8400.0,2.0,0.0,2.0,3.0,7.0,1700.0,0.0,1927.0,0.0,1820.0,9000.0
348000.0,3.0,1.5,1330.0,6768.0,1.0,0.0,0.0,4.0,7.0,1330.0,0.0,1952.0,0.0,1320.0,6910.0
425000.0,3.0,2.5,1630.0,10762.0,1.0,0.0,0.0,3.0,7.0,1630.0,0.0,1994.0,0.0,1770.0,10762.0
850000.0,5.0,2.75,2920.0,11880.0,1.0,0.0,0.0,5.0,8.0,1660.0,1260.0,1968.0,0.0,3910.0,14491.0
820000.0,5.0,2.75,2830.0,6137.0,2.0,0.0,0.0,3.0,9.0,2830.0,0.0,2010.0,0.0,3170.0,6285.0
832000.0,4.0,2.25,3190.0,52953.0,2.0,0.0,0.0,4.0,10.0,3190.0,0.0,1980.0,0.0,3190.0,51400.0
835000.0,3.0,1.75,1490.0,3840.0,2.0,0.0,0.0,3.0,8.0,1490.0,0.0,1984.0,2014.0,3450.0,8500.0
350000.0,3.0,2.5,1630.0,3425.0,2.0,0.0,0.0,3.0,8.0,1630.0,0.0,1999.0,0.0,1420.0,3425.0
349000.0,4.0,2.5,2280.0,4096.0,2.0,0.0,0.0,3.0,7.0,2280.0,0.0,2003.0,0.0,2280.0,3600.0
1125000.0,6.0,3.75,3010.0,4360.0,2.0,0.0,0.0,3.0,9.0,2000.0,1010.0,2014.0,0.0,1600.0,5160.0
320000.0,3.0,2.5,1590.0,3480.0,2.0,0.0,0.0,3.0,7.0,1590.0,0.0,2004.0,0.0,1680.0,3480.0
150000.0,3.0,1.0,1250.0,7210.0,1.0,0.0,0.0,4.0,7.0,1250.0,0.0,1968.0,0.0,1010.0,7210.0
340000.0,3.0,1.0,1710.0,10190.0,1.0,0.0,0.0,3.0,6.0,1310.0,400.0,1949.0,0.0,1200.0,6251.0
785500.0,4.0,4.0,3280.0,8448.0,2.0,0.0,0.0,3.0,10.0,3280.0,0.0,2007.0,0.0,3730.0,8030.0
410500.0,4.0,2.5,3362.0,8601.0,2.0,0.0,0.0,3.0,8.0,3362.0,0.0,2004.0,0.0,2770.0,8601.0
580000.0,3.0,2.5,2200.0,11000.0,2.0,0.0,2.0,3.0,9.0,2200.0,0.0,1978.0,0.0,2200.0,12851.0
345000.0,2.0,1.5,830.0,920.0,2.0,0.0,0.0,3.0,7.0,830.0,0.0,2005.0,0.0,830.0,1200.0
550000.0,3.0,2.25,2160.0,37000.0,1.5,0.0,0.0,4.0,7.0,1760.0,400.0,1933.0,0.0,2540.0,37000.0
449500.0,4.0,3.0,2580.0,7299.0,2.0,0.0,0.0,3.0,8.0,2580.0,0.0,1998.0,0.0,2250.0,6165.0
300000.0,3.0,1.0,2150.0,7007.0,1.0,0.0,0.0,3.0,6.0,2150.0,0.0,1954.0,0.0,1720.0,9000.0
915000.0,4.0,2.5,3510.0,28052.0,2.0,0.0,0.0,3.0,10.0,3510.0,0.0,1988.0,0.0,2890.0,28295.0
1575000.0,4.0,3.75,3810.0,9916.0,2.0,0.0,0.0,3.0,11.0,3810.0,0.0,1989.0,0.0,3040.0,11250.0
599000.0,4.0,2.75,2020.0,2750.0,1.0,0.0,0.0,3.0,8.0,1010.0,1010.0,1917.0,2014.0,1840.0,4000.0
755000.0,4.0,2.5,2120.0,10202.0,1.0,0.0,0.0,4.0,7.0,1620.0,500.0,1960.0,0.0,1570.0,10762.0
400000.0,3.0,1.0,1250.0,7157.0,1.0,0.0,0.0,3.0,7.0,1250.0,0.0,1944.0,2010.0,1300.0,6796.0
133000.0,3.0,1.0,980.0,9115.0,1.0,0.0,0.0,3.0,7.0,980.0,0.0,1968.0,0.0,1470.0,8716.0
330000.0,4.0,1.5,1250.0,8400.0,1.0,0.0,0.0,3.0,7.0,960.0,290.0,1951.0,0.0,1560.0,8400.0
330000.0,4.0,1.0,1100.0,5000.0,1.5,0.0,0.0,5.0,6.0,1100.0,0.0,1904.0,0.0,1560.0,4838.0
375000.0,3.0,1.75,1330.0,9417.0,1.0,0.0,0.0,5.0,6.0,710.0,620.0,1936.0,0.0,1690.0,7937.0
485000.0,4.0,2.75,2560.0,8956.0,1.0,0.0,0.0,4.0,7.0,1500.0,1060.0,1968.0,0.0,2280.0,9234.0
470000.0,4.0,2.5,1850.0,11250.0,1.5,0.0,0.0,3.0,7.0,1210.0,640.0,1981.0,0.0,1650.0,7623.0
1045000.0,4.0,3.0,2790.0,3600.0,2.0,0.0,0.0,3.0,8.0,1880.0,910.0,1905.0,2013.0,1360.0,3600.0
548800.0,4.0,1.0,1660.0,4704.0,1.5,0.0,0.0,3.0,7.0,1260.0,400.0,1930.0,0.0,1360.0,5413.0
315000.0,2.0,1.0,1080.0,2674.0,1.0,0.0,0.0,4.0,6.0,720.0,360.0,1919.0,0.0,1250.0,5000.0
590000.0,3.0,2.0,3030.0,9374.0,1.0,0.0,1.0,4.0,7.0,2100.0,930.0,1959.0,0.0,1990.0,6012.0
439950.0,4.0,2.5,2380.0,12067.0,2.0,0.0,0.0,3.0,7.0,2380.0,0.0,2002.0,0.0,2330.0,8621.0
325000.0,3.0,1.75,2250.0,26337.0,1.0,0.0,0.0,3.0,8.0,2250.0,0.0,1980.0,0.0,1830.0,26337.0
400000.0,2.0,1.0,880.0,5111.0,1.0,0.0,0.0,3.0,6.0,880.0,0.0,1931.0,0.0,1370.0,5111.0
685000.0,4.0,2.5,2770.0,10051.0,2.0,0.0,0.0,3.0,10.0,2770.0,0.0,1987.0,0.0,2730.0,10675.0
339950.0,3.0,2.0,1340.0,10200.0,1.5,0.0,0.0,3.0,7.0,1340.0,0.0,1953.0,0.0,1420.0,10200.0
315000.0,3.0,1.75,1660.0,8160.0,1.0,0.0,0.0,4.0,7.0,1660.0,0.0,1951.0,0.0,1490.0,8100.0
411753.0,3.0,2.5,1710.0,3795.0,2.0,0.0,0.0,3.0,7.0,1710.0,0.0,2009.0,0.0,1600.0,3821.0
577000.0,2.0,1.75,1620.0,4879.0,1.0,0.0,0.0,3.0,7.0,1040.0,580.0,1924.0,2011.0,1500.0,5000.0
500000.0,3.0,1.75,1530.0,8829.0,1.0,0.0,0.0,5.0,8.0,1530.0,0.0,1972.0,0.0,2060.0,9226.0
210000.0,3.0,2.0,1440.0,10111.0,1.0,0.0,0.0,3.0,7.0,1440.0,0.0,1963.0,0.0,1580.0,10200.0
640000.0,4.0,1.75,2020.0,16120.0,1.0,0.0,0.0,3.0,7.0,2020.0,0.0,1969.0,0.0,1940.0,16350.0
460000.0,4.0,1.75,1870.0,8663.0,1.0,0.0,0.0,5.0,7.0,1870.0,0.0,1949.0,0.0,1560.0,7800.0
265000.0,2.0,1.0,620.0,4760.0,1.0,0.0,0.0,3.0,6.0,620.0,0.0,1941.0,0.0,620.0,4760.0
740000.0,5.0,5.0,5774.0,31675.0,1.0,0.0,2.0,3.0,11.0,4490.0,1284.0,1984.0,0.0,3260.0,13200.0
230000.0,3.0,1.0,1240.0,6195.0,1.0,0.0,0.0,3.0,6.0,1240.0,0.0,1948.0,0.0,1760.0,11080.0
315000.0,3.0,1.75,1890.0,10661.0,1.0,0.0,0.0,5.0,7.0,1460.0,430.0,1978.0,0.0,1680.0,9604.0
432000.0,3.0,1.75,2410.0,51763.0,1.0,0.0,0.0,4.0,8.0,1410.0,1000.0,1981.0,0.0,2410.0,49207.0
467000.0,3.0,2.5,1530.0,3984.0,2.0,0.0,0.0,3.0,8.0,1530.0,0.0,1995.0,0.0,1720.0,4005.0
255000.0,5.0,3.75,2800.0,9900.0,1.0,0.0,0.0,3.0,7.0,2800.0,0.0,1964.0,0.0,1700.0,13200.0
316500.0,3.0,1.75,1460.0,6360.0,1.0,0.0,2.0,3.0,7.0,1010.0,450.0,1979.0,0.0,1400.0,4240.0
190000.0,4.0,2.0,1580.0,6250.0,1.0,0.0,0.0,3.0,7.0,860.0,720.0,1977.0,0.0,1580.0,6250.0
490000.0,3.0,2.0,1450.0,2400.0,1.5,0.0,0.0,3.0,8.0,1450.0,0.0,1900.0,2003.0,1450.0,4275.0
378000.0,4.0,1.75,1990.0,23200.0,1.0,0.0,0.0,4.0,7.0,1990.0,0.0,1976.0,0.0,1950.0,17040.0
598800.0,6.0,4.0,4470.0,17877.0,3.0,0.0,3.0,3.0,9.0,3230.0,1240.0,2013.0,0.0,1790.0,18260.0
333800.0,5.0,3.0,1980.0,3868.0,1.0,0.0,0.0,3.0,7.0,1220.0,760.0,1990.0,0.0,1970.0,3868.0
690000.0,4.0,2.5,2920.0,9904.0,2.0,0.0,0.0,4.0,9.0,2920.0,0.0,1990.0,0.0,1810.0,5617.0
320000.0,4.0,1.75,1660.0,6200.0,1.0,0.0,0.0,4.0,6.0,830.0,830.0,1948.0,0.0,1780.0,5968.0
1249000.0,4.0,3.5,3190.0,6000.0,1.5,0.0,3.0,4.0,9.0,2410.0,780.0,1912.0,0.0,2840.0,4000.0
335000.0,3.0,1.5,1560.0,9600.0,1.0,0.0,0.0,4.0,7.0,1560.0,0.0,1961.0,0.0,1520.0,10000.0
840000.0,3.0,2.5,3050.0,33920.0,1.0,0.0,0.0,3.0,8.0,3050.0,0.0,2004.0,0.0,1970.0,60984.0
608250.0,4.0,2.75,3030.0,21780.0,2.0,0.0,0.0,3.0,8.0,3030.0,0.0,1986.0,0.0,3020.0,28027.0
550000.0,3.0,2.5,2260.0,4165.0,2.0,0.0,0.0,3.0,7.0,2260.0,0.0,2005.0,0.0,2770.0,4566.0
240000.0,3.0,1.0,1260.0,7920.0,1.0,0.0,0.0,3.0,7.0,1260.0,0.0,1966.0,0.0,1300.0,7920.0
998000.0,3.0,2.25,3370.0,11757.0,2.0,0.0,2.0,4.0,9.0,3370.0,0.0,1980.0,0.0,2690.0,10500.0
275000.0,3.0,1.75,1490.0,8000.0,1.0,0.0,0.0,3.0,8.0,1490.0,0.0,1978.0,0.0,1740.0,8165.0
284200.0,3.0,2.5,1570.0,9292.0,1.0,0.0,0.0,3.0,7.0,1110.0,460.0,1977.0,0.0,1470.0,9222.0
1715000.0,4.0,3.75,4490.0,7623.0,2.0,0.0,0.0,4.0,10.0,3090.0,1400.0,1941.0,0.0,3760.0,7653.0
2400000.0,4.0,3.75,4090.0,24825.0,2.0,0.0,0.0,4.0,11.0,3400.0,690.0,1926.0,0.0,3910.0,11500.0
930800.0,5.0,2.5,4150.0,96574.0,2.0,0.0,0.0,3.0,10.0,4150.0,0.0,1988.0,0.0,3320.0,40803.0
930000.0,4.0,3.0,2900.0,10400.0,1.0,0.0,3.0,5.0,8.0,1530.0,1370.0,1959.0,0.0,2820.0,10400.0
215000.0,4.0,1.5,1430.0,8775.0,1.0,0.0,0.0,3.0,7.0,1030.0,400.0,1979.0,0.0,1390.0,7800.0
480000.0,2.0,1.5,1008.0,26487.0,1.0,1.0,4.0,4.0,6.0,1008.0,0.0,1943.0,2002.0,1132.0,24079.0
483945.0,2.0,1.75,1480.0,5120.0,1.0,0.0,0.0,4.0,6.0,840.0,640.0,1951.0,0.0,1090.0,5120.0
347000.0,3.0,1.75,1240.0,8050.0,1.0,0.0,0.0,4.0,7.0,1240.0,0.0,1978.0,0.0,1370.0,9856.0
232500.0,3.0,2.0,1370.0,9760.0,1.0,0.0,0.0,4.0,7.0,1110.0,260.0,1979.0,0.0,1640.0,9040.0
390000.0,4.0,2.25,1770.0,33132.0,1.0,0.0,0.0,4.0,8.0,1190.0,580.0,1965.0,0.0,2490.0,20000.0
550000.0,3.0,2.25,2160.0,15360.0,1.0,0.0,0.0,3.0,8.0,1410.0,750.0,1965.0,2000.0,2180.0,8480.0
590000.0,4.0,2.5,2340.0,8971.0,2.0,0.0,0.0,3.0,9.0,2340.0,0.0,1987.0,0.0,2510.0,9219.0
420850.0,1.0,1.0,960.0,40946.0,1.0,0.0,0.0,5.0,5.0,960.0,0.0,1945.0,0.0,1320.0,20350.0
345000.0,4.0,2.5,2280.0,8190.0,1.0,0.0,3.0,3.0,7.0,1390.0,890.0,1983.0,0.0,1990.0,9000.0
429800.0,3.0,2.0,1970.0,7000.0,1.0,0.0,0.0,3.0,8.0,1970.0,0.0,1986.0,0.0,1970.0,7365.0
302000.0,4.0,1.75,1530.0,17664.0,1.5,0.0,0.0,3.0,7.0,1530.0,0.0,1968.0,0.0,1530.0,11625.0
800000.0,4.0,1.5,1790.0,3952.0,1.5,0.0,0.0,4.0,8.0,1790.0,0.0,1932.0,0.0,1200.0,3876.0
250000.0,3.0,2.5,1700.0,6000.0,2.0,0.0,0.0,3.0,8.0,1700.0,0.0,1997.0,0.0,1940.0,6626.0
605000.0,3.0,2.0,2660.0,4500.0,1.0,0.0,0.0,4.0,7.0,1330.0,1330.0,1922.0,0.0,1790.0,5000.0
412000.0,3.0,1.75,1950.0,52256.0,1.0,0.0,0.0,4.0,8.0,1950.0,0.0,1985.0,0.0,2450.0,51836.0
252000.0,3.0,2.0,1340.0,5670.0,2.0,0.0,0.0,3.0,6.0,1340.0,0.0,1994.0,0.0,1290.0,4892.0
375000.0,3.0,1.0,1130.0,12500.0,1.5,0.0,0.0,3.0,7.0,1130.0,0.0,1954.0,0.0,2280.0,8750.0
725000.0,2.0,1.75,1950.0,2719.0,1.0,0.0,0.0,5.0,7.0,1010.0,940.0,1919.0,0.0,1360.0,1256.0
471750.0,5.0,3.5,3790.0,8200.0,1.0,0.0,1.0,3.0,8.0,2120.0,1670.0,2001.0,0.0,1740.0,8676.0
490000.0,4.0,2.25,2020.0,85813.0,2.0,0.0,0.0,3.0,7.0,2020.0,0.0,1995.0,0.0,2120.0,85813.0
439000.0,2.0,1.0,800.0,5100.0,1.0,0.0,0.0,3.0,7.0,800.0,0.0,1945.0,0.0,1330.0,5100.0
